title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
Hull Inspection,https://www.sailing.org.za/events/44071,,,,,Online Application,,,,,,,,https://s3-ap-southeast-2.amazonaws.com/piano.revolutionise.com.au/cups/sas/files/cijguikvfkirw18g.pdf,"Details Hull Inspection Online Application South African Sailing, 9 Serrurier Street, Monte Vista, 7460 South African Sailing - Hull Inspections &lt; 9m Course information This course has passed. For a safety inspection of a vessel moored in the water, SAMSA now require a hull inspection by a safety officer every 4 years, with interim hull inspections by the owner. The initial hull inspection conducted by a safety officer will be valid for 24 months from the date of",info@sailing.org.za,,44071,,,True
Regatta and Race Management Workshop,https://www.sailing.org.za/events/51107,2019-05-25,2019-05-26,08:30:00,15:30:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,Details Regatta and Race Management Workshop Sat 25 May 2019 08:30 - Sun 26 May 2019 15:30 Victoria Lake Club South African Sailing - RO-Lv0:Assistant Race Officer Course information Registrations for this course are closed.,info@sailing.org.za,,51107,,,True
Regional AGM -NR,https://www.sailing.org.za/events/41868,2019-06-08,2019-06-08,16:30:00,16:30:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,"Event information Registrations for this event are closed. &nbsp; PURPOSE: TRANSACT THE FOLLOWING BUSINESS : 1 . Roll call of delegates 1.1 Apologies 1.2 Obituaries <span style=""left: 105.83999999999999px; top: 553.2603333333332px; font-siz",info@sailing.org.za,,41868,,,True
Regional AGM -WC,https://www.sailing.org.za/events/41869,2019-06-10,2019-06-10,18:00:00,18:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information Registrations for this event are closed. &nbsp; PURPOSE: TRANSACT THE FOLLOWING BUSINESS : 1 . Roll call of delegates 1.1 Apologies 1.2 Obituaries <span style=""left: 105.83999999999999px; top: 553.2603333333332px; font-siz",info@sailing.org.za,,41869,,,True
Regional AGM -EC,https://www.sailing.org.za/events/41870,2019-06-22,2019-06-22,16:30:00,16:30:00,Dom Pedro Jetty Port Elizabeth harbour  Port Elizabeth,,Dom Pedro Jetty Port Elizabeth harbour Port Elizabeth,Dom Pedro Jetty Port Elizabeth harbour  Port Elizabeth,Dom Pedro Jetty Port Elizabeth harbour  Port Elizabeth,,,,,"Event information Registrations for this event are closed. &nbsp; PURPOSE: TRANSACT THE FOLLOWING BUSINESS : 1 . Roll call of delegates 1.1 Apologies 1.2 Obituaries <span style=""left: 105.83999999999999px; top: 553.2603333333332px; font-siz",info@sailing.org.za,,41870,,,True
Regional AGM -KZN,https://www.sailing.org.za/events/41867,2019-06-22,2019-06-22,10:00:00,10:00:00,Island Sailing Club,,Island Sailing Club,Island Sailing Club,Island Sailing Club,,,,,This event has no description.,info@sailing.org.za,,41867,,,True
MSC Week,https://www.sailing.org.za/events/44391,2019-07-01,2019-07-05,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,Multiclass Keelboat Regatta,info@sailing.org.za,,44391,,,True
L26 Nationals,https://www.sailing.org.za/events/44597,2019-07-01,2019-07-05,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,National Championship,info@sailing.org.za,,44597,,,True
J22 Regionals,https://www.sailing.org.za/events/44598,2019-07-01,2019-07-05,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,Regional Championship,info@sailing.org.za,,44598,,,True
Sailing Youth World Championships 2019,https://www.sailing.org.za/events/41877,2019-07-13,2019-07-19,08:00:00,23:00:00,"Gdansk, Poland",,Gdansk,"Gdansk, Poland","Gdansk, Poland",,,,,Event information This event has passed. The 2019 Team Is Team Leader &amp; Coach : Stefano Marcia Laser Radial Boy: Cullen Keytel Laser Radial Girl: Isabella Wright Mixed Multihull(Nacra 15) : Liam Gunning - Helm &amp; Stephanic Goodyer (Crew) &nbsp; &copy; 2026 South African Sailing 9 Serrurier Street,info@sailing.org.za,,41877,,,True
SASKZN Grandslam,https://www.sailing.org.za/events/44600,2019-07-20,2019-07-21,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,This event has no description.,info@sailing.org.za,,44600,,,True
SASWC Intasure Interschools Dinghy Regatta,https://www.sailing.org.za/events/44262,2019-07-27,2019-07-28,08:00:00,15:00:00,1 Promenade Rd Muizenberg  Cape Town,,1 Promenade Rd Muizenberg Cape Town,1 Promenade Rd Muizenberg  Cape Town,1 Promenade Rd Muizenberg  Cape Town,,,,,"Interschools regatta open to Optimist, Dabchick, Laser Radial, Laser 4.7, Mirror (2up), Tera (Sport &amp; Pro), Laser Pico (2 up)",info@sailing.org.za,,44262,,,True
SASNR Club Safety Workshop and Surveyors Course,https://www.sailing.org.za/events/45522,2019-07-27,2019-07-28,09:00:00,04:00:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,This annual workshop is to keep the Club Safety officers up to date with SAMSA small vessel requirements&nbsp;and to give them the tools to ensure their members comply to the SASMA regulations that apply to their venues.,info@sailing.org.za,,45522,,,True
Lipton Challenge Cup,https://www.sailing.org.za/events/44242,2019-08-04,2019-08-10,08:00:00,15:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,One design keelboat challenge,info@sailing.org.za,,44242,,,True
SASNR Combined Keelboat  Provincials,https://www.sailing.org.za/events/42167,2019-08-09,2019-08-11,10:00:00,15:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,This event has no description.,info@sailing.org.za,,42167,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/41873,2019-08-17,2019-08-18,09:00:00,18:00:00,Vaal Sailing Centre,,Vaal Sailing Centre,Vaal Sailing Centre,Vaal Sailing Centre,,,,,Details Safety Boat Operators Course Sat 17 Aug 2019 09:00 - Sun 18 Aug 2019 18:00 Vaal Sailing Centre South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed.,info@sailing.org.za,,41873,,,True
Safety Boat Operators Course SBSAYF0919,https://www.sailing.org.za/events/41874,2019-08-17,2019-08-18,09:00:00,18:00:00,Sail Africa Youth Foundation,,Sail Africa Youth Foundation,Sail Africa Youth Foundation,Sail Africa Youth Foundation,,,,,Details Safety Boat Operators Course SBSAYF0919 Sat 17 Aug 2019 09:00 - Sun 18 Aug 2019 18:00 Sail Africa Youth Foundation South African Sailing - Safety Boat Operators Course Course information This course is sold out.,info@sailing.org.za,,41874,,,True
SASNR Dabchick Provincials,https://www.sailing.org.za/events/46168,2019-08-17,2019-08-18,10:00:00,15:00:00,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,,Rietvlei Dam Sailing Club Nellmapius Drive Rietvalleirand,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,,,,,Provincial championships for Dabchick Class Incorporating the PSC Youth Regatta,info@sailing.org.za,,46168,,,True
TSL League Round One,https://www.sailing.org.za/events/45705,2019-08-17,2019-08-17,08:00:00,08:00:00,1 Promenade Rd Muizenberg  Cape Town,,1 Promenade Rd Muizenberg Cape Town,1 Promenade Rd Muizenberg  Cape Town,1 Promenade Rd Muizenberg  Cape Town,,,,,This event has no description.,info@sailing.org.za,,45705,,,True
SASKZN Interschools Regatta 2019,https://www.sailing.org.za/events/44393,2019-08-24,2019-08-25,07:30:00,17:00:00,Island Sailing Club,,Island Sailing Club,Island Sailing Club,Island Sailing Club,,,,,Event information Late registrations for this event are closed. Files for download Notice of Race - SAS KZN Interschools Regatta 2019 Durban <div,info@sailing.org.za,,44393,,,True
SA Sailing National AGM,https://www.sailing.org.za/events/44389,2019-08-24,2019-08-24,13:00:00,13:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,National Federation AGM,info@sailing.org.za,,44389,,,True
SASNR Spring Grand Slam and Dinghy Provincials,https://www.sailing.org.za/events/42166,2019-09-07,2019-09-08,10:00:00,15:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,"Provincial championships for Laser, Finn, 505 and Optimist class.All other class will be in the Open fleet.",info@sailing.org.za,,42166,,,True
Southern Charter Classic #1,https://www.sailing.org.za/events/44253,2019-09-07,2019-09-08,08:00:00,15:00:00,Governors Walk Zeekoevlei  Cape Town,,Governors Walk Zeekoevlei Cape Town,Governors Walk Zeekoevlei  Cape Town,Governors Walk Zeekoevlei  Cape Town,,,,,All Class Dinghy Grandslam,info@sailing.org.za,,44253,,,True
Social Team Sailing,https://www.sailing.org.za/events/49604,2019-09-07,2019-09-07,10:00:00,10:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,"Event information Registrations for this event are closed. To catch up on all the news and photos check out our dedicated Team Sailing League website and Facebook page . &nbsp; Hope to see you at the next event! Files for download 2019 Team Sailing Instructions 2019 Team sailing NOR <img src=""https://cdn.revolutionise.com.au/logos/pcw9nfpuxyorn5rd.p",info@sailing.org.za,,49604,,,True
KZN Team Sailing League,https://www.sailing.org.za/events/46352,2019-09-14,2019-09-14,09:00:00,09:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,Event information Registrations for this event are closed. To catch up on all the news and photos check out our dedicated Team Sailing League website and Facebook page . &nbsp; Hope to see you at the next event! &copy; 2026 South African Sailing,info@sailing.org.za,,46352,,,True
SA Sailing Instructor Course - ISSA0919,https://www.sailing.org.za/events/41872,2019-09-21,2019-09-24,09:00:00,17:30:00,Sailing SA Training Centre,,Sailing SA Training Centre,Sailing SA Training Centre,Sailing SA Training Centre,,,,,Details SA Sailing Instructor Course - ISSA0919 Sat 21 Sep 2019 09:00 - Tue 24 Sep 2019 17:30 Sailing SA Training Centre South African Sailing - Instructors Course - Dinghy &amp; Multihull Course information Registrations for this course are closed.,info@sailing.org.za,,41872,,,True
SASNR Hobie Tiger Provincials,https://www.sailing.org.za/events/42205,2019-09-21,2019-09-24,10:00:00,15:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,Provincial championships for the Hobie TIger Class,LDYC@telkomsa.net,,42205,,,True
Sonnet National Championship,https://www.sailing.org.za/events/44243,2019-09-21,2019-09-24,08:00:00,15:00:00,Vogelvlei Yacht Club,,Vogelvlei Yacht Club,Vogelvlei Yacht Club,Vogelvlei Yacht Club,,,,,National Championship,info@sailing.org.za,,44243,,,True
Eastern Cape Championships,https://www.sailing.org.za/events/44454,2019-09-21,2019-09-24,08:00:00,15:00:00,Ganteaume Cres Quigney Beach 5201 East London,,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,,,,,All class dinghy regatta,info@sailing.org.za,,44454,,,True
TSL League Round Two,https://www.sailing.org.za/events/45952,2019-09-21,2019-09-22,08:00:00,15:00:00,1 Promenade Rd Muizenberg  Cape Town,,1 Promenade Rd Muizenberg Cape Town,1 Promenade Rd Muizenberg  Cape Town,1 Promenade Rd Muizenberg  Cape Town,,,,,This event has no description.,info@sailing.org.za,,45952,,,True
SA Sailing Instructor Course - IMSS0919-D,https://www.sailing.org.za/events/41871,2019-09-24,2019-09-24,09:00:00,09:00:00,"Midmar Dam, Howick",,Midmar Dam,"Midmar Dam, Howick","Midmar Dam, Howick",,,,,"Details SA Sailing Instructor Course - IMSS0919-D Tue 24 Sep 2019 09:00 - 17:30 Midlands Sailing School, Midmar Dam, Howick South African Sailing - Instructors Course - Dinghy &amp; Multihull Course information Registrations for this course are closed.",info@sailing.org.za,,41871,,,True
Mossel Bay Race,https://www.sailing.org.za/events/44397,2019-09-27,2019-09-29,08:00:00,15:00:00,Mossel Bay Garden Route District  Western Cape,,Mossel Bay Garden Route District Western Cape,Mossel Bay Garden Route District  Western Cape,Mossel Bay Garden Route District  Western Cape,,,,,"Event information This event has passed. Mossel Bay race &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fal fa-envelope font-",info@sailing.org.za,,44397,,,True
2019 International One Meter NR Provincials,https://www.sailing.org.za/events/51241,2019-09-28,2019-09-29,10:00:00,15:00:00,"Wemmer Pan, Pioneer park, Johannesburg",,Wemmer Pan,"Wemmer Pan, Pioneer park, Johannesburg","Wemmer Pan, Pioneer park, Johannesburg",,,,,Northern Region Provincial championships for I O M&nbsp; class.,info@sailing.org.za,,51241,,,True
GLYC Interclub Regatta,https://www.sailing.org.za/events/44398,2019-10-05,2019-10-06,08:00:00,15:00:00,Lake Rd Wilderness 6560 Western Cape,,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,,,,,Interclub dinghy regatta,info@sailing.org.za,,44398,,,True
SAS NR Dart 18 Provincial championships,https://www.sailing.org.za/events/50551,2019-10-12,2019-10-13,08:00:00,17:00:00,Stilbaai Yacht Club,,Stilbaai Yacht Club,Stilbaai Yacht Club,Stilbaai Yacht Club,,,,,Event information This event has passed. Click here to view this events results Files for download 2019 Dart 18 provincials SI sanctioned edited course 2019 Dart 18 Provincials NOR sanctioned.,info@sailing.org.za,,50551,,,True
Tour De Vlei,https://www.sailing.org.za/events/44395,2019-10-12,2019-10-13,08:00:00,15:00:00,Vogelvlei Yacht Club,,Vogelvlei Yacht Club,Vogelvlei Yacht Club,Vogelvlei Yacht Club,,,,,All class dinghy regatta,info@sailing.org.za,,44395,,,True
KZN Team Sailing Social,https://www.sailing.org.za/events/50083,2019-10-12,2019-10-12,10:00:00,10:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,Event information Registrations for this event are closed. To catch up on all the news and photos check out our dedicated Team Sailing League website and Facebook page . &nbsp; Hope to see you at the next event! &copy; 2026 South African Sailing,info@sailing.org.za,,50083,,,True
KZN Team Sailing League,https://www.sailing.org.za/events/50086,2019-10-13,2019-10-13,09:00:00,09:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,Event information Registrations for this event are closed. To catch up on all the news and photos check out our dedicated Team Sailing League website and Facebook page . &nbsp; Hope to see you at the next event! &copy; 2026 South African Sailing,info@sailing.org.za,,50086,,,True
Safety Boat Operators Course SBZVYC1019,https://www.sailing.org.za/events/52451,2019-10-23,2019-10-24,09:00:00,18:00:00,Governors Walk Zeekoevlei  Cape Town,,Governors Walk Zeekoevlei Cape Town,Governors Walk Zeekoevlei  Cape Town,Governors Walk Zeekoevlei  Cape Town,,,,,"Details Safety Boat Operators Course SBZVYC1019 Wed 23 Oct 2019 09:00 - Thu 24 Oct 2019 18:00 Zeekoe Vlei Yacht Club, Governors Walk Zeekoevlei Cape Town South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed.",info@sailing.org.za,,52451,,,True
Regatta and Race Management Course,https://www.sailing.org.za/events/54325,2019-10-26,2019-10-27,09:00:00,18:00:00,"Yacht Mole Durban, Harbour, Durban, 4001",,Yacht Mole Durban,"Yacht Mole Durban, Harbour, Durban, 4001","Yacht Mole Durban, Harbour, Durban, 4001",,,,,"Details Regatta and Race Management Course Sat 26 Oct 2019 09:00 - Sun 27 Oct 2019 18:00 Royal Natal Yacht Club, Yacht Mole Durban, Harbour, Durban, 4001 South African Sailing - RO-Lv0:Assistant Race Officer Course information Registrations for this course ar",info@sailing.org.za,,54325,,,True
2019 Stadt 23 National championships,https://www.sailing.org.za/events/52784,2019-10-26,2019-10-27,10:00:00,15:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,https://cdn.revolutionise.com.au/cups/sas/files/ojadpw8ebdkcud6t.pdf,"Event information This event has passed. https://cdn.revolutionise.com.au/cups/sas/files/ojadpw8ebdkcud6t.pdf &nbsp; &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,52784,,,True
Safety Boat Operators Course SBSSW1119,https://www.sailing.org.za/events/51689,2019-11-02,2019-11-03,09:00:00,18:00:00,"Lake Rd, Wilderness, 6560",,Lake Rd,"Lake Rd, Wilderness, 6560","Lake Rd, Wilderness, 6560",,,,,"Details Safety Boat Operators Course SBSSW1119 Sat 02 Nov 2019 09:00 - Sun 03 Nov 2019 18:00 SuperSail Wilderness, Lake Rd, Wilderness, 6560 South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed.",info@sailing.org.za,,51689,,,True
TSL League Round Three,https://www.sailing.org.za/events/45953,2019-11-02,2019-11-02,08:00:00,08:00:00,1 Promenade Rd Muizenberg  Cape Town,,1 Promenade Rd Muizenberg Cape Town,1 Promenade Rd Muizenberg  Cape Town,1 Promenade Rd Muizenberg  Cape Town,,,,,This event has no description.,info@sailing.org.za,,45953,,,True
KZN Team Sailing Social,https://www.sailing.org.za/events/50087,2019-11-09,2019-11-09,10:00:00,10:00:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,Event information Registrations for this event are closed. To catch up on all the news and photos check out our dedicated Team Sailing League website and Facebook page . &nbsp; Hope to see you at the next event! &copy; 2026 South African Sailing,info@sailing.org.za,,50087,,,True
